Id,Dataset,Classifier,Measure,Type,Mean,Std
18,ionosphere,kNN,G-mean,Standard,0.7736108049794397,0.08540511090902293
19,ionosphere,kNN,G-mean,Normalized,0.8940493438320211,0.07243160542159748
18,ionosphere,kNN,Kappa,Standard,0.6422569376476263,0.12661444428178265
19,ionosphere,kNN,Kappa,Normalized,0.9312850393700788,0.046807647862707275
18,ionosphere,kNN,Bal. acc.,Standard,0.7987821779669605,0.06679677321242282
19,ionosphere,kNN,Bal. acc.,Normalized,0.9087436570428696,0.05631887529238602
18,ionosphere,kNN,Recall,Standard,0.6199358974358975,0.1325894404937305
19,ionosphere,kNN,Recall,Normalized,0.619527559055118,0.13164864550283728
18,ionosphere,kNN,F1-score,Standard,0.739453268962234,0.10432381553471418
19,ionosphere,kNN,F1-score,Normalized,0.8972297462817147,0.09177496961058834
18,ionosphere,kNN,MCC,Standard,0.6752621072406826,0.11213909636807552
19,ionosphere,kNN,MCC,Normalized,0.9377686789151356,0.04244666311661852
18,ionosphere,kNN,Precision,Standard,0.9440209235209235,0.07308548045174905
19,ionosphere,kNN,Precision,Normalized,0.9806782152230972,0.02599723070441687
18,ionosphere,kNN,Accuracy,Standard,0.8490508870214752,0.049433732039814
19,ionosphere,kNN,Accuracy,Normalized,0.9441522309711284,0.034269143697872824
18,ionosphere,SVM,G-mean,Standard,0.9196517944938748,0.056967887768331976
19,ionosphere,SVM,G-mean,Normalized,0.9809165354330708,0.02352116298370509
18,ionosphere,SVM,Kappa,Standard,0.8648558191312131,0.09286260131641572
19,ionosphere,SVM,Kappa,Normalized,0.9869263342082238,0.015724183891603256
18,ionosphere,SVM,Bal. acc.,Standard,0.9233062227627445,0.05240283538362406
19,ionosphere,SVM,Bal. acc.,Normalized,0.9820101487314085,0.021409014805674916
18,ionosphere,SVM,Recall,Standard,0.8641025641025641,0.10133072507802815
19,ionosphere,SVM,Recall,Normalized,0.8622834645669292,0.1013058454668271
18,ionosphere,SVM,F1-score,Standard,0.9091111512100071,0.06513313356006704
19,ionosphere,SVM,F1-score,Normalized,0.9848000000000002,0.019899065505719727
18,ionosphere,SVM,MCC,Standard,0.871164227676114,0.08702488854761414
19,ionosphere,SVM,MCC,Normalized,0.987363779527559,0.015119210840985029
18,ionosphere,SVM,Precision,Standard,0.967098124098124,0.04836509166188093
19,ionosphere,SVM,Precision,Normalized,0.9890211723534557,0.016253933746680067
18,ionosphere,SVM,Accuracy,Standard,0.9398879551820728,0.04017245228419437
19,ionosphere,SVM,Accuracy,Normalized,0.9881147856517936,0.013710487347538934
18,ionosphere,NB,G-mean,Standard,0.8421223901336816,0.07079996953164684
19,ionosphere,NB,G-mean,Normalized,0.9435524059492564,0.042822266034834286
18,ionosphere,NB,Kappa,Standard,0.7397680989709593,0.11185420684113768
19,ionosphere,NB,Kappa,Normalized,0.9616171478565181,0.029249230904126657
18,ionosphere,NB,Bal. acc.,Standard,0.8535821424951859,0.06154581614481995
19,ionosphere,NB,Bal. acc.,Normalized,0.9483814523184603,0.03755561780020439
18,ionosphere,NB,Recall,Standard,0.734871794871795,0.12153656819903608
19,ionosphere,NB,Recall,Normalized,0.7335433070866142,0.12060216370266238
18,ionosphere,NB,F1-score,Standard,0.8190576517304209,0.0829558512021891
19,ionosphere,NB,F1-score,Normalized,0.9511370078740157,0.04194309205887514
18,ionosphere,NB,MCC,Standard,0.756552468253835,0.10285813187347644
19,ionosphere,NB,MCC,Normalized,0.9634442694663167,0.02859879569757463
18,ionosphere,NB,Precision,Standard,0.9417054334554333,0.067050273286503
19,ionosphere,NB,Precision,Normalized,0.9800997375328084,0.023534337472580154
18,ionosphere,NB,Accuracy,Standard,0.8868263305322129,0.04673085940612664
19,ionosphere,NB,Accuracy,Normalized,0.966636920384952,0.024232701326074618
18,ionosphere,GBM,G-mean,Standard,0.9141508922475126,0.061559797381646846
19,ionosphere,GBM,G-mean,Normalized,0.9781602799650044,0.025085635892534677
18,ionosphere,GBM,Kappa,Standard,0.8523178019086208,0.10287000047295712
19,ionosphere,GBM,Kappa,Normalized,0.9843128608923886,0.018542969486792724
18,ionosphere,GBM,Bal. acc.,Standard,0.9179716479173001,0.05746743045469637
19,ionosphere,GBM,Bal. acc.,Normalized,0.9791702537182851,0.02366056872419142
18,ionosphere,GBM,Recall,Standard,0.8601923076923077,0.10903352466250338
19,ionosphere,GBM,Recall,Normalized,0.8584251968503936,0.10949118310000287
18,ionosphere,GBM,F1-score,Standard,0.9009693087910481,0.0709215646014191
19,ionosphere,GBM,F1-score,Normalized,0.9819709536307961,0.02314959195179523
18,ionosphere,GBM,MCC,Standard,0.8587872828513947,0.09845414756437845
19,ionosphere,GBM,MCC,Normalized,0.9845245844269467,0.019045928205636723
18,ionosphere,GBM,Precision,Standard,0.9549547952047952,0.060120630419977936
19,ionosphere,GBM,Precision,Normalized,0.9847181102362206,0.020851526640168573
18,ionosphere,GBM,Accuracy,Standard,0.9341774042950515,0.04504133872220551
19,ionosphere,GBM,Accuracy,Normalized,0.9856325459317585,0.016441488187820864
18,ionosphere,CART,G-mean,Standard,0.8710779220957984,0.06907014164822474
19,ionosphere,CART,G-mean,Normalized,0.9594036745406825,0.044592142325537924
18,ionosphere,CART,Kappa,Standard,0.7522306876611633,0.1169490923653752
19,ionosphere,CART,Kappa,Normalized,0.9639930008748907,0.03594966186919515
18,ionosphere,CART,Bal. acc.,Standard,0.8753249467923381,0.0627978020618633
19,ionosphere,CART,Bal. acc.,Normalized,0.9599755030621172,0.041125187197971716
18,ionosphere,CART,Recall,Standard,0.8336538461538463,0.12148873468823054
19,ionosphere,CART,Recall,Normalized,0.8321259842519686,0.12100843146690636
18,ionosphere,CART,F1-score,Standard,0.8383705956046285,0.08215874362738346
19,ionosphere,CART,F1-score,Normalized,0.9589567804024497,0.05431435398833986
18,ionosphere,CART,MCC,Standard,0.7582628091632114,0.1138853434839078
19,ionosphere,CART,MCC,Normalized,0.9625389326334208,0.038045015077910575
18,ionosphere,CART,Precision,Standard,0.8556887695637695,0.08225609729673836
19,ionosphere,CART,Precision,Normalized,0.9477445319335084,0.03421209511047933
18,ionosphere,CART,Accuracy,Standard,0.8870499533146592,0.05129660370485887
19,ionosphere,CART,Accuracy,Normalized,0.9657910761154855,0.031053524644462947
18,ionosphere,RF,G-mean,Standard,0.9102234506781619,0.05895559329762678
19,ionosphere,RF,G-mean,Normalized,0.977412423447069,0.025289188403043276
18,ionosphere,RF,Kappa,Standard,0.841721906811521,0.09690833555568873
19,ionosphere,RF,Kappa,Normalized,0.983321084864392,0.017460267681214767
18,ionosphere,RF,Bal. acc.,Standard,0.914004129928043,0.054435635469641364
19,ionosphere,RF,Bal. acc.,Normalized,0.9784759405074364,0.022997516582914223
18,ionosphere,RF,Recall,Standard,0.860320512820513,0.10763236656025428
19,ionosphere,RF,Recall,Normalized,0.8587401574803151,0.10759386577718968
18,ionosphere,RF,F1-score,Standard,0.8945618478029271,0.06733045216573229
19,ionosphere,RF,F1-score,Normalized,0.9810005249343833,0.022357458778369553
18,ionosphere,RF,MCC,Standard,0.848240932682287,0.09194868756352721
19,ionosphere,RF,MCC,Normalized,0.9835692038495187,0.017242832660627667
18,ionosphere,RF,Precision,Standard,0.9423040986790987,0.06299908692497186
19,ionosphere,RF,Precision,Normalized,0.9804181977252844,0.02183630758976506
18,ionosphere,RF,Accuracy,Standard,0.929065826330532,0.04237679847543808
19,ionosphere,RF,Accuracy,Normalized,0.9846253718285213,0.015346191164973388
18,ionosphere,LR,G-mean,Standard,0.8451924601364539,0.07143836504018448
19,ionosphere,LR,G-mean,Normalized,0.9453116360454945,0.04702966511204022
18,ionosphere,LR,Kappa,Standard,0.7367761416154772,0.11559210065035061
19,ionosphere,LR,Kappa,Normalized,0.9604293963254594,0.03461531225866125
18,ionosphere,LR,Bal. acc.,Standard,0.8550445930880715,0.062489642242753884
19,ionosphere,LR,Bal. acc.,Normalized,0.949006474190726,0.042214147226838444
18,ionosphere,LR,Recall,Standard,0.749871794871795,0.12308687192695514
19,ionosphere,LR,Recall,Normalized,0.7481102362204726,0.1222147440896038
18,ionosphere,LR,F1-score,Standard,0.8192630594255309,0.08537293567994815
19,ionosphere,LR,F1-score,Normalized,0.9500955380577429,0.05132253561242164
18,ionosphere,LR,MCC,Standard,0.7503219568994904,0.1094663445311235
19,ionosphere,LR,MCC,Normalized,0.9609802274715659,0.03546696118416152
18,ionosphere,LR,Precision,Standard,0.9193171828171829,0.07977772215274015
19,ionosphere,LR,Precision,Normalized,0.9717963254593177,0.029306225994144782
18,ionosphere,LR,Accuracy,Standard,0.8844953314659196,0.04838205146650126
19,ionosphere,LR,Accuracy,Normalized,0.965184251968504,0.028657453877521798
20,solar-flare,kNN,G-mean,Standard,0.42025901064361465,0.09811363841966927
21,solar-flare,kNN,G-mean,Normalized,0.48272964712420124,0.13300440373299058
20,solar-flare,kNN,Kappa,Standard,0.16740963555420196,0.10550419997110777
21,solar-flare,kNN,Kappa,Normalized,0.701579883300917,0.10855771983624904
20,solar-flare,kNN,Bal. acc.,Standard,0.567668972396944,0.04476104525556363
21,solar-flare,kNN,Bal. acc.,Normalized,0.6219471458121082,0.07501516613512499
20,solar-flare,kNN,Recall,Standard,0.19891812865497077,0.08503138646871461
21,solar-flare,kNN,Recall,Normalized,0.20103825136612025,0.08402976924935078
20,solar-flare,kNN,F1-score,Standard,0.2606168081083813,0.09696571803902672
21,solar-flare,kNN,F1-score,Normalized,0.504316075453058,0.18270853238795387
20,solar-flare,kNN,MCC,Standard,0.18511946879386468,0.11461145961646228
21,solar-flare,kNN,MCC,Normalized,0.6803539872186718,0.1042035851200179
20,solar-flare,kNN,Precision,Standard,0.4106549006549007,0.15844878909025767
21,solar-flare,kNN,Precision,Normalized,0.802918094532432,0.15996426577363923
20,solar-flare,kNN,Accuracy,Standard,0.810518753632843,0.027838634505646238
21,solar-flare,kNN,Accuracy,Normalized,0.8735854404001112,0.033163922375515756
20,solar-flare,SVM,G-mean,Standard,0.176464465851624,0.14241455045865264
21,solar-flare,SVM,G-mean,Normalized,0.17970139853663053,0.14711716062740882
20,solar-flare,SVM,Kappa,Standard,0.05908052433095424,0.07210592124814912
21,solar-flare,SVM,Kappa,Normalized,0.5807274242845235,0.10111080686399675
20,solar-flare,SVM,Bal. acc.,Standard,0.5196127709681082,0.02426521178137197
21,solar-flare,SVM,Bal. acc.,Normalized,0.5373162298169244,0.04606095713560415
20,solar-flare,SVM,Recall,Standard,0.05222222222222221,0.048701584452349705
21,solar-flare,SVM,Recall,Normalized,0.05672131147540984,0.047874466322509995
20,solar-flare,SVM,F1-score,Standard,0.08980363920341038,0.07988091257858866
21,solar-flare,SVM,F1-score,Normalized,0.17042764965576856,0.15056127546545311
20,solar-flare,SVM,MCC,Standard,0.10427701074145125,0.12526055311031903
21,solar-flare,SVM,MCC,Normalized,0.6033664906918588,0.12409372713929936
20,solar-flare,SVM,Precision,Standard,0.4456666666666667,0.4066025905803684
21,solar-flare,SVM,Precision,Normalized,0.5848656108178197,0.450030389809953
20,solar-flare,SVM,Accuracy,Standard,0.8274157180456776,0.013913757729584725
21,solar-flare,SVM,Accuracy,Normalized,0.8940435923559014,0.016736057887141394
20,solar-flare,NB,G-mean,Standard,0.561601929581415,0.08967313474801175
21,solar-flare,NB,G-mean,Normalized,0.6726093050538732,0.11422672728043169
20,solar-flare,NB,Kappa,Standard,0.2776249685410225,0.11794463667344077
21,solar-flare,NB,Kappa,Normalized,0.7938576765150814,0.085378259321037
20,solar-flare,NB,Bal. acc.,Standard,0.6302833031676911,0.05786431542617036
21,solar-flare,NB,Bal. acc.,Normalized,0.7193258621221945,0.08379377440402212
20,solar-flare,NB,Recall,Standard,0.35830409356725146,0.10990606931230039
21,solar-flare,NB,Recall,Normalized,0.3588524590163935,0.10959535104949635
20,solar-flare,NB,F1-score,Standard,0.387908638047995,0.10311137877374586
21,solar-flare,NB,F1-score,Normalized,0.7179985181068815,0.14581078789373508
20,solar-flare,NB,MCC,Standard,0.28167719391732854,0.118370531817482
21,solar-flare,NB,MCC,Normalized,0.7616322435244356,0.09257320522817387
20,solar-flare,NB,Precision,Standard,0.4347400691320465,0.1117599564570628
21,solar-flare,NB,Precision,Normalized,0.8478242104288227,0.07541151566757479
20,solar-flare,NB,Accuracy,Standard,0.8093840494523796,0.03292470028211966
21,solar-flare,NB,Accuracy,Normalized,0.8718360655737704,0.038595706143908046
20,solar-flare,GBM,G-mean,Standard,0.40557287590009794,0.11265970060329579
21,solar-flare,GBM,G-mean,Normalized,0.4646428946312247,0.14796962586570772
20,solar-flare,GBM,Kappa,Standard,0.1937797888383785,0.10652673971766666
21,solar-flare,GBM,Kappa,Normalized,0.7266758050075639,0.10294039102413512
20,solar-flare,GBM,Bal. acc.,Standard,0.5733801610128488,0.04153503255809825
21,solar-flare,GBM,Bal. acc.,Normalized,0.6321892501003366,0.07034599838467687
20,solar-flare,GBM,Recall,Standard,0.18421052631578952,0.0815102731340091
21,solar-flare,GBM,Recall,Normalized,0.18650273224043715,0.08019451031837588
20,solar-flare,GBM,F1-score,Standard,0.26444209836598964,0.10637826774354385
21,solar-flare,GBM,F1-score,Normalized,0.5125922632830108,0.203952015386505
20,solar-flare,GBM,MCC,Standard,0.22971346877472193,0.1225856604532364
21,solar-flare,GBM,MCC,Normalized,0.7187361304065945,0.10596956272520956
20,solar-flare,GBM,Precision,Standard,0.5186536241536241,0.20777707014581734
21,solar-flare,GBM,Precision,Normalized,0.8529961409033375,0.18205133824031622
20,solar-flare,GBM,Accuracy,Standard,0.8296631170934647,0.022827612928182348
21,solar-flare,GBM,Accuracy,Normalized,0.896164922354975,0.026322787877930704
20,solar-flare,CART,G-mean,Standard,0.39320078778823664,0.12284597316757302
21,solar-flare,CART,G-mean,Normalized,0.44636263159519624,0.16206949592806255
20,solar-flare,CART,Kappa,Standard,0.14067733338402985,0.11562849895483551
21,solar-flare,CART,Kappa,Normalized,0.6700981136735514,0.12308261502536481
20,solar-flare,CART,Bal. acc.,Standard,0.5577446627720135,0.048939669485284505
21,solar-flare,CART,Bal. acc.,Normalized,0.6039438115525918,0.08237197734723836
20,solar-flare,CART,Recall,Standard,0.18198830409356728,0.09611402436887288
21,solar-flare,CART,Recall,Normalized,0.1844808743169399,0.09488743368285817
20,solar-flare,CART,F1-score,Standard,0.23571969884683405,0.11203645304882373
21,solar-flare,CART,F1-score,Normalized,0.45430915995183846,0.20889521036926642
20,solar-flare,CART,MCC,Standard,0.1524248341474421,0.12356816587933445
21,solar-flare,CART,MCC,Normalized,0.6488151647062456,0.11237632732602648
20,solar-flare,CART,Precision,Standard,0.3582804483098601,0.1573918623758373
21,solar-flare,CART,Precision,Normalized,0.7483190392392948,0.20568036721387573
20,solar-flare,CART,Accuracy,Standard,0.8052611238464703,0.026582097590741836
21,solar-flare,CART,Accuracy,Normalized,0.8671613719860454,0.030985143998108627
20,solar-flare,RF,G-mean,Standard,0.4452736021925308,0.09682323890173263
21,solar-flare,RF,G-mean,Normalized,0.5164702540829242,0.1358249239005081
20,solar-flare,RF,Kappa,Standard,0.1876818410248406,0.10520257378181183
21,solar-flare,RF,Kappa,Normalized,0.7215348090518973,0.09917499821336825
20,solar-flare,RF,Bal. acc.,Standard,0.5781281024317688,0.04596418636867594
21,solar-flare,RF,Bal. acc.,Normalized,0.6394200240807631,0.07609177194066098
20,solar-flare,RF,Recall,Standard,0.2229824561403509,0.09307952195703088
21,solar-flare,RF,Recall,Normalized,0.22480874316939892,0.09172850194252355
20,solar-flare,RF,F1-score,Standard,0.2827621238215915,0.1010821937096496
21,solar-flare,RF,F1-score,Normalized,0.5469193911889105,0.18975923190179467
20,solar-flare,RF,MCC,Standard,0.2010735201641499,0.10991249498041863
21,solar-flare,RF,MCC,Normalized,0.6951148775894539,0.09789079892937207
20,solar-flare,RF,Precision,Standard,0.4094495169862817,0.1302906142682535
21,solar-flare,RF,Precision,Normalized,0.8200100027785495,0.11045931168583449
20,solar-flare,RF,Accuracy,Standard,0.8120220484988604,0.024626183926370233
21,solar-flare,RF,Accuracy,Normalized,0.8753086351146923,0.029152160196319516
20,solar-flare,LR,G-mean,Standard,0.3279656377252629,0.0923992366095356
21,solar-flare,LR,G-mean,Normalized,0.35251063567040236,0.12435252199484875
20,solar-flare,LR,Kappa,Standard,0.12666845664905052,0.08276384586785772
21,solar-flare,LR,Kappa,Normalized,0.6641957333827295,0.09382326265726292
20,solar-flare,LR,Bal. acc.,Standard,0.54516719531208,0.0308411862201089
21,solar-flare,LR,Bal. acc.,Normalized,0.584128924701306,0.05516051145680436
20,solar-flare,LR,Recall,Standard,0.11973684210526316,0.06025857526322147
21,solar-flare,LR,Recall,Normalized,0.12300546448087431,0.05931162241798402
20,solar-flare,LR,F1-score,Standard,0.18614450523626724,0.08370441892986889
21,solar-flare,LR,F1-score,Normalized,0.3575225834336698,0.1698381712577735
20,solar-flare,LR,MCC,Standard,0.17189353484995898,0.10656933414821264
21,solar-flare,LR,MCC,Normalized,0.6691802043777593,0.09986982058976737
20,solar-flare,LR,Precision,Standard,0.5058809523809523,0.24627456898407976
21,solar-flare,LR,Precision,Normalized,0.8326851903306476,0.18423690963746528
20,solar-flare,LR,Accuracy,Standard,0.8253507611826252,0.018856473079425545
21,solar-flare,LR,Accuracy,Normalized,0.8913984131394522,0.022465863270651126
22,credit-g,kNN,G-mean,Standard,0.5567746876185162,0.050822235372482705
23,credit-g,kNN,G-mean,Normalized,0.6709015123151076,0.06602875956652483
22,credit-g,kNN,Kappa,Standard,0.26376211377533176,0.07141388960452441
23,credit-g,kNN,Kappa,Normalized,0.7467576456983618,0.053371661220724245
22,credit-g,kNN,Bal. acc.,Standard,0.6182619047619048,0.033031035704741245
23,credit-g,kNN,Bal. acc.,Normalized,0.7060946156653287,0.050306393243474065
22,credit-g,kNN,Recall,Standard,0.35566666666666663,0.06667583270321165
23,credit-g,kNN,Recall,Normalized,0.3578073089700997,0.0664543183088488
22,credit-g,kNN,F1-score,Standard,0.43326560909741846,0.0615606915997211
23,credit-g,kNN,F1-score,Normalized,0.5993598134605997,0.10186250606002425
22,credit-g,kNN,MCC,Standard,0.27815030082449904,0.07395743014525415
23,credit-g,kNN,MCC,Normalized,0.7285927080914308,0.056075798975091844
22,credit-g,kNN,Precision,Standard,0.5673937056525932,0.07751618399685413
23,credit-g,kNN,Precision,Normalized,0.8290256444282256,0.05435677042378958
22,credit-g,kNN,Accuracy,Standard,0.7232999999999999,0.027533797413360917
23,credit-g,kNN,Accuracy,Normalized,0.8163352306387174,0.03604025490032366
22,credit-g,SVM,G-mean,Standard,0.5927361386804202,0.06250381624415276
23,credit-g,SVM,G-mean,Normalized,0.7150715399453083,0.0780813393517162
22,credit-g,SVM,Kappa,Standard,0.350917371539618,0.08835768797744246
23,credit-g,SVM,Kappa,Normalized,0.8048774650357106,0.05706649123487214
22,credit-g,SVM,Bal. acc.,Standard,0.6541190476190475,0.04105863154672591
23,credit-g,SVM,Bal. acc.,Normalized,0.7570191136534897,0.0573039970077573
22,credit-g,SVM,Recall,Standard,0.38466666666666677,0.0779487010796203
23,credit-g,SVM,Recall,Normalized,0.38671096345514955,0.07768973529530263
22,credit-g,SVM,F1-score,Standard,0.4891157063767043,0.07868677595030975
23,credit-g,SVM,F1-score,Normalized,0.6843012118425978,0.11991287224374053
22,credit-g,SVM,MCC,Standard,0.3772684929000672,0.08939664011407332
23,credit-g,SVM,MCC,Normalized,0.7979595357367977,0.06053195348320873
22,credit-g,SVM,Precision,Standard,0.6860333946575702,0.09007325801403364
23,credit-g,SVM,Precision,Normalized,0.8958005412296624,0.04414724088148717
22,credit-g,SVM,Accuracy,Standard,0.7619000000000001,0.029789091963334513
23,credit-g,SVM,Accuracy,Normalized,0.8630023080459333,0.03420549907823201
22,credit-g,NB,G-mean,Standard,0.6720980610514462,0.08860509577644489
23,credit-g,NB,G-mean,Normalized,0.8019717442097432,0.10432340395582572
22,credit-g,NB,Kappa,Standard,0.3300211728334993,0.11826721117718199
23,credit-g,NB,Kappa,Normalized,0.7871971696816604,0.08386715810257545
22,credit-g,NB,Bal. acc.,Standard,0.6852380952380951,0.062898615466991
23,credit-g,NB,Bal. acc.,Normalized,0.7935406467267927,0.08271268164642258
22,credit-g,NB,Recall,Standard,0.7163333333333335,0.10723753488815796
23,credit-g,NB,Recall,Normalized,0.7172757475083058,0.10688126400813085
22,credit-g,NB,F1-score,Standard,0.5714654950529997,0.06422816487894485
23,credit-g,NB,F1-score,Normalized,0.7963754674148464,0.07380278799900619
22,credit-g,NB,MCC,Standard,0.3488698119154742,0.11143136769612477
23,credit-g,NB,MCC,Normalized,0.776738972801077,0.07860660979798681
22,credit-g,NB,Precision,Standard,0.48414488307037684,0.07118428677052488
23,credit-g,NB,Precision,Normalized,0.7603382448424415,0.07675688630560239
22,credit-g,NB,Accuracy,Standard,0.6728000000000001,0.09057681822629894
23,credit-g,NB,Accuracy,Normalized,0.7452286955985992,0.127268841097163
22,credit-g,GBM,G-mean,Standard,0.6332175786335803,0.06839850328978336
23,credit-g,GBM,G-mean,Normalized,0.7622226434945806,0.08044031093227945
22,credit-g,GBM,Kappa,Standard,0.37387462587507364,0.10211391529539217
23,credit-g,GBM,Kappa,Normalized,0.8174453675574997,0.06344445643835875
22,credit-g,GBM,Bal. acc.,Standard,0.6725952380952382,0.049559848379798044
23,credit-g,GBM,Bal. acc.,Normalized,0.7803185292960697,0.0658431749240648
22,credit-g,GBM,Recall,Standard,0.4573333333333334,0.0956939566186566
23,credit-g,GBM,Recall,Normalized,0.4591362126245847,0.09537603649699995
22,credit-g,GBM,F1-score,Standard,0.5285874051758179,0.08525167293375815
23,credit-g,GBM,F1-score,Normalized,0.7370523836379923,0.11900816454494745
22,credit-g,GBM,MCC,Standard,0.3856527635652599,0.10240512108544694
23,credit-g,GBM,MCC,Normalized,0.8021852029137303,0.06812544401640919
22,credit-g,GBM,Precision,Standard,0.6396347521160685,0.0912934966284473
23,credit-g,GBM,Precision,Normalized,0.8717774323344439,0.05071042905087939
22,credit-g,GBM,Accuracy,Standard,0.7586999999999999,0.0371121273979275
23,credit-g,GBM,Accuracy,Normalized,0.8582366908213704,0.04300653499854557
22,credit-g,CART,G-mean,Standard,0.6058169206630432,0.059402994715797866
23,credit-g,CART,G-mean,Normalized,0.7312420320282843,0.07236327407694282
22,credit-g,CART,Kappa,Standard,0.24802095052597178,0.09549842210090004
23,credit-g,CART,Kappa,Normalized,0.7320091373974532,0.07321242121899506
22,credit-g,CART,Bal. acc.,Standard,0.6253809523809524,0.0485810214616624
23,credit-g,CART,Bal. acc.,Normalized,0.7143338657162762,0.07265310278381504
22,credit-g,CART,Recall,Standard,0.48533333333333334,0.09253467818427136
23,credit-g,CART,Recall,Normalized,0.4870431893687707,0.09222725400425717
22,credit-g,CART,F1-score,Standard,0.47547611178671656,0.07167334213061882
23,credit-g,CART,F1-score,Normalized,0.6651131985156468,0.11216926737055859
22,credit-g,CART,MCC,Standard,0.2496967987419832,0.0958261127389404
23,credit-g,CART,MCC,Normalized,0.7054571305349263,0.07394241035895649
22,credit-g,CART,Precision,Standard,0.4719574877696211,0.06869708893446363
23,credit-g,CART,Precision,Normalized,0.7504619883318091,0.06693939450230642
22,credit-g,CART,Accuracy,Standard,0.6814000000000001,0.041593749530428235
23,credit-g,CART,Accuracy,Normalized,0.758433135387984,0.0575287417590348
22,credit-g,RF,G-mean,Standard,0.5392545333814788,0.0827490505708716
23,credit-g,RF,G-mean,Normalized,0.6449001189567821,0.10847791380578804
22,credit-g,RF,Kappa,Standard,0.27406129182040034,0.11113102869450958
23,credit-g,RF,Kappa,Normalized,0.7492803825574286,0.08386818973000014
22,credit-g,RF,Bal. acc.,Standard,0.6195238095238094,0.05124858274684374
23,credit-g,RF,Bal. acc.,Normalized,0.7049792655011113,0.07776664653886817
22,credit-g,RF,Recall,Standard,0.3263333333333333,0.09812633580124032
23,credit-g,RF,Recall,Normalized,0.3285714285714286,0.09780033468562159
22,credit-g,RF,F1-score,Standard,0.42116897148024457,0.1003938029780043
23,credit-g,RF,F1-score,Normalized,0.5769880711465822,0.15631993635210722
22,credit-g,RF,MCC,Standard,0.30003882807812177,0.1146930292342043
23,credit-g,RF,MCC,Normalized,0.7420405590494832,0.08573579632565585
22,credit-g,RF,Precision,Standard,0.6210813400136156,0.12169458385702799
23,credit-g,RF,Precision,Normalized,0.8521901791934634,0.08931279620002223
22,credit-g,RF,Accuracy,Standard,0.7368000000000001,0.037573394842627686
23,credit-g,RF,Accuracy,Normalized,0.8322676195847413,0.04767737669728387
22,credit-g,LR,G-mean,Standard,0.6504057260621435,0.061342217893161466
23,credit-g,LR,G-mean,Normalized,0.7824115999450239,0.06861319021522187
22,credit-g,LR,Kappa,Standard,0.37902111901687635,0.09719991074826723
23,credit-g,LR,Kappa,Normalized,0.8211963450410187,0.05835672029069758
22,credit-g,LR,Bal. acc.,Standard,0.6794047619047621,0.04803434971803476
23,credit-g,LR,Bal. acc.,Normalized,0.7894194814242586,0.061308683972102714
22,credit-g,LR,Recall,Standard,0.4926666666666668,0.0880126253569465
23,credit-g,LR,Recall,Normalized,0.4943521594684385,0.08772022460825234
22,credit-g,LR,F1-score,Standard,0.5435918179322102,0.07672707599405233
23,credit-g,LR,F1-score,Normalized,0.7590872555106375,0.09970106678864403
22,credit-g,LR,MCC,Standard,0.3851408753322736,0.09717501863332964
23,credit-g,LR,MCC,Normalized,0.8023429272847047,0.06367102153620138
22,credit-g,LR,Precision,Standard,0.6147021627395058,0.08101795095570875
23,credit-g,LR,Precision,Normalized,0.8590598622755343,0.047913103807048205
22,credit-g,LR,Accuracy,Standard,0.7541000000000001,0.03720470400366063
23,credit-g,LR,Accuracy,Normalized,0.8529151520608907,0.04323019147672942
