Id,Dataset,Classifier,Measure,Type,Mean,Std
9,Synthetic_n=20000_p=500_r=0_001,RF,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
8,Synthetic_n=20000_p=500_r=0_001,RF,Kappa,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,RF,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,RF,Bal. acc.,Standard,0.5,0.0
9,Synthetic_n=20000_p=500_r=0_001,RF,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,RF,Recall,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,RF,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,RF,F1-score,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,RF,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,RF,MCC,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,RF,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,RF,Precision,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,RF,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,RF,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
9,Synthetic_n=20000_p=500_r=0_001,RF,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
8,Synthetic_n=20000_p=500_r=0_001,LR,G-mean,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,LR,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
8,Synthetic_n=20000_p=500_r=0_001,LR,Kappa,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,LR,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,LR,Bal. acc.,Standard,0.5,0.0
9,Synthetic_n=20000_p=500_r=0_001,LR,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,LR,Recall,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,LR,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,LR,F1-score,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,LR,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,LR,MCC,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,LR,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,LR,Precision,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,LR,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,LR,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
9,Synthetic_n=20000_p=500_r=0_001,LR,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
10,Synthetic_n=20000_p=500_r=0_5,kNN,G-mean,Standard,0.9805395530892053,0.004420953248070599
11,Synthetic_n=20000_p=500_r=0_5,kNN,G-mean,Normalized,0.9992019272610182,0.00034533411541550895
10,Synthetic_n=20000_p=500_r=0_5,kNN,Kappa,Standard,0.9611199999999998,0.008828680535618
11,Synthetic_n=20000_p=500_r=0_5,kNN,Kappa,Normalized,0.999201631379383,0.0003472631169189144
10,Synthetic_n=20000_p=500_r=0_5,kNN,Bal. acc.,Standard,0.9805600000000001,0.004414340267809
11,Synthetic_n=20000_p=500_r=0_5,kNN,Bal. acc.,Normalized,0.9992004790403648,0.000347619582932965
10,Synthetic_n=20000_p=500_r=0_5,kNN,Recall,Standard,0.97612,0.00699039340809944
11,Synthetic_n=20000_p=500_r=0_5,kNN,Recall,Normalized,0.9761247750449913,0.006988995608977631
10,Synthetic_n=20000_p=500_r=0_5,kNN,F1-score,Standard,0.9804683175727349,0.004455772383618997
11,Synthetic_n=20000_p=500_r=0_5,kNN,F1-score,Normalized,0.999189467445443,0.0003536398195700005
10,Synthetic_n=20000_p=500_r=0_5,kNN,MCC,Standard,0.9611967664938554,0.008805497397949275
11,Synthetic_n=20000_p=500_r=0_5,kNN,MCC,Normalized,0.9991896849584292,0.0003536655608243271
10,Synthetic_n=20000_p=500_r=0_5,kNN,Precision,Standard,0.9848965326035468,0.005506193082612256
11,Synthetic_n=20000_p=500_r=0_5,kNN,Precision,Normalized,0.992218396552643,0.0028395010501758816
10,Synthetic_n=20000_p=500_r=0_5,kNN,Accuracy,Standard,0.9805600000000001,0.004414340267809
11,Synthetic_n=20000_p=500_r=0_5,kNN,Accuracy,Normalized,0.999201631379383,0.0003472631169189144
10,Synthetic_n=20000_p=500_r=0_5,SVM,G-mean,Standard,0.9864871643128608,0.003303732127619637
11,Synthetic_n=20000_p=500_r=0_5,SVM,G-mean,Normalized,0.9996098772646991,0.00019086495384392852
10,Synthetic_n=20000_p=500_r=0_5,SVM,Kappa,Standard,0.973,0.006593936608733822
11,Synthetic_n=20000_p=500_r=0_5,SVM,Kappa,Normalized,0.9996112155293396,0.0001908693573261953
10,Synthetic_n=20000_p=500_r=0_5,SVM,Bal. acc.,Standard,0.9865,0.00329696830436691
11,Synthetic_n=20000_p=500_r=0_5,SVM,Bal. acc.,Normalized,0.9996105318028577,0.0001911902147584097
10,Synthetic_n=20000_p=500_r=0_5,SVM,Recall,Standard,0.9832399999999999,0.00555539377542223
11,Synthetic_n=20000_p=500_r=0_5,SVM,Recall,Normalized,0.9832433513297342,0.00555428291883843
10,Synthetic_n=20000_p=500_r=0_5,SVM,F1-score,Standard,0.9864529324251353,0.0033224415737505997
11,Synthetic_n=20000_p=500_r=0_5,SVM,F1-score,Normalized,0.9996055326027375,0.00019405511682840616
10,Synthetic_n=20000_p=500_r=0_5,SVM,MCC,Standard,0.973049030797753,0.006569043453778047
11,Synthetic_n=20000_p=500_r=0_5,SVM,MCC,Normalized,0.9996060863812042,0.00019314041956890838
10,Synthetic_n=20000_p=500_r=0_5,SVM,Precision,Standard,0.9897163769144603,0.0044504143379984285
11,Synthetic_n=20000_p=500_r=0_5,SVM,Precision,Normalized,0.9946954980129751,0.0022778170892124453
10,Synthetic_n=20000_p=500_r=0_5,SVM,Accuracy,Standard,0.9865,0.00329696830436691
11,Synthetic_n=20000_p=500_r=0_5,SVM,Accuracy,Normalized,0.9996112155293396,0.0001908693573261953
10,Synthetic_n=20000_p=500_r=0_5,NB,G-mean,Standard,0.8025368687927901,0.012544888531362477
11,Synthetic_n=20000_p=500_r=0_5,NB,G-mean,Normalized,0.9271377546126448,0.008843918347089188
10,Synthetic_n=20000_p=500_r=0_5,NB,Kappa,Standard,0.6053400000000001,0.02499448739222309
11,Synthetic_n=20000_p=500_r=0_5,NB,Kappa,Normalized,0.9217650886939189,0.009843014397142946
10,Synthetic_n=20000_p=500_r=0_5,NB,Bal. acc.,Standard,0.8026700000000001,0.01249724369611154
11,Synthetic_n=20000_p=500_r=0_5,NB,Bal. acc.,Normalized,0.9217979315554607,0.009844791538410953
10,Synthetic_n=20000_p=500_r=0_5,NB,Recall,Standard,0.7979600000000001,0.019626471919323644
11,Synthetic_n=20000_p=500_r=0_5,NB,Recall,Normalized,0.798000399920016,0.019622547409841685
10,Synthetic_n=20000_p=500_r=0_5,NB,F1-score,Standard,0.8016776263632615,0.013260575834119033
11,Synthetic_n=20000_p=500_r=0_5,NB,F1-score,Normalized,0.9176212204069885,0.011550670204824946
10,Synthetic_n=20000_p=500_r=0_5,NB,MCC,Standard,0.6055944478732225,0.02492882465928096
11,Synthetic_n=20000_p=500_r=0_5,NB,MCC,Normalized,0.9137921413917577,0.01109678800927931
10,Synthetic_n=20000_p=500_r=0_5,NB,Precision,Standard,0.8057460506058974,0.014511394473478613
11,Synthetic_n=20000_p=500_r=0_5,NB,Precision,Normalized,0.8791828488931288,0.01106659068844084
10,Synthetic_n=20000_p=500_r=0_5,NB,Accuracy,Standard,0.8026700000000001,0.012497243696111531
11,Synthetic_n=20000_p=500_r=0_5,NB,Accuracy,Normalized,0.9218011966492925,0.009846920151087384
10,Synthetic_n=20000_p=500_r=0_5,GBM,G-mean,Standard,0.7651537225366595,0.012097143807222023
11,Synthetic_n=20000_p=500_r=0_5,GBM,G-mean,Normalized,0.898634507851479,0.00998895630214812
10,Synthetic_n=20000_p=500_r=0_5,GBM,Kappa,Standard,0.5305400000000001,0.024167507111822705
11,Synthetic_n=20000_p=500_r=0_5,GBM,Kappa,Normalized,0.8895088748696971,0.011460398439209558
10,Synthetic_n=20000_p=500_r=0_5,GBM,Bal. acc.,Standard,0.7652700000000001,0.012083753555911353
11,Synthetic_n=20000_p=500_r=0_5,GBM,Bal. acc.,Normalized,0.8895083390840328,0.01146158466391154
10,Synthetic_n=20000_p=500_r=0_5,GBM,Recall,Standard,0.7678999999999999,0.01739511425659517
11,Synthetic_n=20000_p=500_r=0_5,GBM,Recall,Normalized,0.7679464107178565,0.017391635929409274
10,Synthetic_n=20000_p=500_r=0_5,GBM,F1-score,Standard,0.7658529368443684,0.012290991207402025
11,Synthetic_n=20000_p=500_r=0_5,GBM,F1-score,Normalized,0.8835193869044629,0.013034651221503164
10,Synthetic_n=20000_p=500_r=0_5,GBM,MCC,Standard,0.5307280207621535,0.02415739510108003
11,Synthetic_n=20000_p=500_r=0_5,GBM,MCC,Normalized,0.8772719461306699,0.012911847620622082
10,Synthetic_n=20000_p=500_r=0_5,GBM,Precision,Standard,0.7640729489200924,0.014051604219888119
11,Synthetic_n=20000_p=500_r=0_5,GBM,Precision,Normalized,0.845321197708069,0.0121249954270579
10,Synthetic_n=20000_p=500_r=0_5,GBM,Accuracy,Standard,0.7652700000000001,0.012083753555911353
11,Synthetic_n=20000_p=500_r=0_5,GBM,Accuracy,Normalized,0.8895088748696971,0.011460398439209558
10,Synthetic_n=20000_p=500_r=0_5,CART,G-mean,Standard,0.5678898834531657,0.013817390185915285
11,Synthetic_n=20000_p=500_r=0_5,CART,G-mean,Normalized,0.6872822468099862,0.017822995980365963
10,Synthetic_n=20000_p=500_r=0_5,CART,Kappa,Standard,0.13622,0.027722763210040958
11,Synthetic_n=20000_p=500_r=0_5,CART,Kappa,Normalized,0.6265708893814119,0.024176122485344485
10,Synthetic_n=20000_p=500_r=0_5,CART,Bal. acc.,Standard,0.56811,0.013861381605020456
11,Synthetic_n=20000_p=500_r=0_5,CART,Bal. acc.,Normalized,0.6266013643901893,0.02412501325377557
10,Synthetic_n=20000_p=500_r=0_5,CART,Recall,Standard,0.5688200000000001,0.020892285657629687
11,Synthetic_n=20000_p=500_r=0_5,CART,Recall,Normalized,0.5689062187562486,0.020888108036022503
10,Synthetic_n=20000_p=500_r=0_5,CART,F1-score,Standard,0.5683122706596974,0.015311227048022123
11,Synthetic_n=20000_p=500_r=0_5,CART,F1-score,Normalized,0.5956493600300136,0.022362058872760857
10,Synthetic_n=20000_p=500_r=0_5,CART,MCC,Standard,0.13629199568751402,0.02775557522873312
11,Synthetic_n=20000_p=500_r=0_5,CART,MCC,Normalized,0.606731118083522,0.02160965200725775
10,Synthetic_n=20000_p=500_r=0_5,CART,Precision,Standard,0.5680916470248719,0.01409007306894946
11,Synthetic_n=20000_p=500_r=0_5,CART,Precision,Normalized,0.6192888976693763,0.02212383619724924
10,Synthetic_n=20000_p=500_r=0_5,CART,Accuracy,Standard,0.56811,0.013861381605020451
11,Synthetic_n=20000_p=500_r=0_5,CART,Accuracy,Normalized,0.6266207686277181,0.02412733382020427
10,Synthetic_n=20000_p=500_r=0_5,RF,G-mean,Standard,0.5916600368639967,0.016373172511584943
11,Synthetic_n=20000_p=500_r=0_5,RF,G-mean,Normalized,0.717232593073467,0.020393083899743012
10,Synthetic_n=20000_p=500_r=0_5,RF,Kappa,Standard,0.20345999999999997,0.03129965495017476
11,Synthetic_n=20000_p=500_r=0_5,RF,Kappa,Normalized,0.682317823178016,0.025064898387770776
10,Synthetic_n=20000_p=500_r=0_5,RF,Bal. acc.,Standard,0.6017300000000001,0.015649827475087384
11,Synthetic_n=20000_p=500_r=0_5,RF,Bal. acc.,Normalized,0.6823101970287807,0.02506296055817869
10,Synthetic_n=20000_p=500_r=0_5,RF,Recall,Standard,0.49326000000000003,0.022527591970736692
11,Synthetic_n=20000_p=500_r=0_5,RF,Recall,Normalized,0.49336132773445307,0.022523087353266028
10,Synthetic_n=20000_p=500_r=0_5,RF,F1-score,Standard,0.5531234677701959,0.019654701255052167
11,Synthetic_n=20000_p=500_r=0_5,RF,F1-score,Normalized,0.573798551627407,0.02805811386896608
10,Synthetic_n=20000_p=500_r=0_5,RF,MCC,Standard,0.20852147448219135,0.0320184341670705
11,Synthetic_n=20000_p=500_r=0_5,RF,MCC,Normalized,0.6623725840714682,0.024423585906401965
10,Synthetic_n=20000_p=500_r=0_5,RF,Precision,Standard,0.6300496412533757,0.020329001035253435
11,Synthetic_n=20000_p=500_r=0_5,RF,Precision,Normalized,0.7055374084151375,0.025881290911401938
10,Synthetic_n=20000_p=500_r=0_5,RF,Accuracy,Standard,0.6017300000000001,0.015649827475087395
11,Synthetic_n=20000_p=500_r=0_5,RF,Accuracy,Normalized,0.6823196108628706,0.025059052443830665
10,Synthetic_n=20000_p=500_r=0_5,LR,G-mean,Standard,0.8276243972997221,0.011033448883812035
11,Synthetic_n=20000_p=500_r=0_5,LR,G-mean,Normalized,0.9439084876486008,0.006941676799351926
10,Synthetic_n=20000_p=500_r=0_5,LR,Kappa,Standard,0.65544,0.02204192369100299
11,Synthetic_n=20000_p=500_r=0_5,LR,Kappa,Normalized,0.9403795313722699,0.0076469110950024965
10,Synthetic_n=20000_p=500_r=0_5,LR,Bal. acc.,Standard,0.8277199999999998,0.011020961845501493
11,Synthetic_n=20000_p=500_r=0_5,LR,Bal. acc.,Normalized,0.9403718248551851,0.007634563818632281
10,Synthetic_n=20000_p=500_r=0_5,LR,Recall,Standard,0.8276600000000001,0.01769079986885837
11,Synthetic_n=20000_p=500_r=0_5,LR,Recall,Normalized,0.8276944611077784,0.017687262416375114
10,Synthetic_n=20000_p=500_r=0_5,LR,F1-score,Standard,0.8276654523502174,0.011478202419804778
11,Synthetic_n=20000_p=500_r=0_5,LR,F1-score,Normalized,0.9384226486036527,0.008448997892879463
10,Synthetic_n=20000_p=500_r=0_5,LR,MCC,Standard,0.6556466435622429,0.022029093878920974
11,Synthetic_n=20000_p=500_r=0_5,LR,MCC,Normalized,0.9347473988505639,0.008594066866648532
10,Synthetic_n=20000_p=500_r=0_5,LR,Precision,Standard,0.8279329219289435,0.012899840098719105
11,Synthetic_n=20000_p=500_r=0_5,LR,Precision,Normalized,0.895860626315049,0.009455749621647337
10,Synthetic_n=20000_p=500_r=0_5,LR,Accuracy,Standard,0.8277199999999999,0.011020961845501498
11,Synthetic_n=20000_p=500_r=0_5,LR,Accuracy,Normalized,0.940385672115727,0.0076355653277810675
12,Synthetic_n=20000_p=5_r=0_1,kNN,G-mean,Standard,0.8758050154771145,0.024148093520747798
13,Synthetic_n=20000_p=5_r=0_1,kNN,G-mean,Normalized,0.9693631687721235,0.011235638507818878
12,Synthetic_n=20000_p=5_r=0_1,kNN,Kappa,Standard,0.8017086242611329,0.03085469022914198
13,Synthetic_n=20000_p=5_r=0_1,kNN,Kappa,Normalized,0.9925075812977159,0.002375956416201088
12,Synthetic_n=20000_p=5_r=0_1,kNN,Bal. acc.,Standard,0.8823722222222221,0.021418933443954274
13,Synthetic_n=20000_p=5_r=0_1,kNN,Bal. acc.,Normalized,0.9713225903082585,0.010059172856862504
12,Synthetic_n=20000_p=5_r=0_1,kNN,Recall,Standard,0.7778,0.04332620454182434
13,Synthetic_n=20000_p=5_r=0_1,kNN,Recall,Normalized,0.7780219780219781,0.04328292162020412
12,Synthetic_n=20000_p=5_r=0_1,kNN,F1-score,Standard,0.8203795294742853,0.02822167315177814
13,Synthetic_n=20000_p=5_r=0_1,kNN,F1-score,Normalized,0.9923432039574692,0.0024716639645300897
12,Synthetic_n=20000_p=5_r=0_1,kNN,MCC,Standard,0.8037512856902687,0.030249611183049734
13,Synthetic_n=20000_p=5_r=0_1,kNN,MCC,Normalized,0.9921652106364915,0.0025399958467710792
12,Synthetic_n=20000_p=5_r=0_1,kNN,Precision,Standard,0.8698687533957229,0.031747741215299684
13,Synthetic_n=20000_p=5_r=0_1,kNN,Precision,Normalized,0.9915505780742977,0.002346437604459612
12,Synthetic_n=20000_p=5_r=0_1,kNN,Accuracy,Standard,0.9660299999999998,0.004976856437551724
13,Synthetic_n=20000_p=5_r=0_1,kNN,Accuracy,Normalized,0.9934399174872455,0.001911318276963234
12,Synthetic_n=20000_p=5_r=0_1,SVM,G-mean,Standard,0.829477223683097,0.031587301454921744
13,Synthetic_n=20000_p=5_r=0_1,SVM,G-mean,Normalized,0.943565219360131,0.019401090199645393
12,Synthetic_n=20000_p=5_r=0_1,SVM,Kappa,Standard,0.758487073275576,0.040142795890587904
13,Synthetic_n=20000_p=5_r=0_1,SVM,Kappa,Normalized,0.988694158857474,0.003785752815081724
12,Synthetic_n=20000_p=5_r=0_1,SVM,Bal. acc.,Standard,0.8430500000000002,0.02651967531875806
13,Synthetic_n=20000_p=5_r=0_1,SVM,Bal. acc.,Normalized,0.9492234074113866,0.0163650999531179
12,Synthetic_n=20000_p=5_r=0_1,SVM,Recall,Standard,0.6958,0.05331378808525989
13,Synthetic_n=20000_p=5_r=0_1,SVM,Recall,Normalized,0.6961038961038962,0.05326052755770221
12,Synthetic_n=20000_p=5_r=0_1,SVM,F1-score,Standard,0.7795616467834945,0.03723160917573104
13,Synthetic_n=20000_p=5_r=0_1,SVM,F1-score,Normalized,0.9882007737845978,0.00407247674483972
12,Synthetic_n=20000_p=5_r=0_1,SVM,MCC,Standard,0.7661149740035793,0.03780551706449451
13,Synthetic_n=20000_p=5_r=0_1,SVM,MCC,Normalized,0.9885652221348257,0.0038583745638477757
12,Synthetic_n=20000_p=5_r=0_1,SVM,Precision,Standard,0.8896653057743455,0.03522837028951046
13,Synthetic_n=20000_p=5_r=0_1,SVM,Precision,Normalized,0.992958311547357,0.002497360863427027
12,Synthetic_n=20000_p=5_r=0_1,SVM,Accuracy,Standard,0.9608499999999996,0.005858967485828886
13,Synthetic_n=20000_p=5_r=0_1,SVM,Accuracy,Normalized,0.9912821041862259,0.0025218741188204664
12,Synthetic_n=20000_p=5_r=0_1,NB,G-mean,Standard,0.7131311319251619,0.028102783792983897
13,Synthetic_n=20000_p=5_r=0_1,NB,G-mean,Normalized,0.8512751397030924,0.02685800961020624
12,Synthetic_n=20000_p=5_r=0_1,NB,Kappa,Standard,0.5245595246234361,0.03915074784710926
13,Synthetic_n=20000_p=5_r=0_1,NB,Kappa,Normalized,0.951741700139656,0.009144155039973014
12,Synthetic_n=20000_p=5_r=0_1,NB,Bal. acc.,Standard,0.746011111111111,0.02102106233586674
13,Synthetic_n=20000_p=5_r=0_1,NB,Bal. acc.,Normalized,0.8699824694803029,0.021147859420452633
12,Synthetic_n=20000_p=5_r=0_1,NB,Recall,Standard,0.5288,0.04174398160214236
13,Synthetic_n=20000_p=5_r=0_1,NB,Recall,Normalized,0.5292707292707292,0.041702279322819544
12,Synthetic_n=20000_p=5_r=0_1,NB,F1-score,Standard,0.568428999377498,0.03580547683054786
13,Synthetic_n=20000_p=5_r=0_1,NB,F1-score,Normalized,0.9482547338230041,0.01037563573220129
12,Synthetic_n=20000_p=5_r=0_1,NB,MCC,Standard,0.5269540809776292,0.0391759287900492
13,Synthetic_n=20000_p=5_r=0_1,NB,MCC,Normalized,0.943520273749137,0.011671830816511453
12,Synthetic_n=20000_p=5_r=0_1,NB,Precision,Standard,0.6166677726599786,0.04345832102896666
13,Synthetic_n=20000_p=5_r=0_1,NB,Precision,Normalized,0.9649706476170202,0.006350815904099586
12,Synthetic_n=20000_p=5_r=0_1,NB,Accuracy,Standard,0.91978,0.006818474902791681
13,Synthetic_n=20000_p=5_r=0_1,NB,Accuracy,Normalized,0.963985786461067,0.0060597038048035455
12,Synthetic_n=20000_p=5_r=0_1,GBM,G-mean,Standard,0.8049656521554296,0.03600260738991787
13,Synthetic_n=20000_p=5_r=0_1,GBM,G-mean,Normalized,0.9269821912339411,0.024847767157800134
12,Synthetic_n=20000_p=5_r=0_1,GBM,Kappa,Standard,0.7003412301837794,0.04706063286730305
13,Synthetic_n=20000_p=5_r=0_1,GBM,Kappa,Normalized,0.9822444947564378,0.005867288011592346
12,Synthetic_n=20000_p=5_r=0_1,GBM,Bal. acc.,Standard,0.821738888888889,0.02962363243704986
13,Synthetic_n=20000_p=5_r=0_1,GBM,Bal. acc.,Normalized,0.9345822547633457,0.020779360832985917
12,Synthetic_n=20000_p=5_r=0_1,GBM,Recall,Standard,0.6606000000000001,0.05944442782969654
13,Synthetic_n=20000_p=5_r=0_1,GBM,Recall,Normalized,0.6609390609390609,0.059385042786909634
12,Synthetic_n=20000_p=5_r=0_1,GBM,F1-score,Standard,0.7270799464944492,0.043530988365184355
13,Synthetic_n=20000_p=5_r=0_1,GBM,F1-score,Normalized,0.9814127556700604,0.006374509040443953
12,Synthetic_n=20000_p=5_r=0_1,GBM,MCC,Standard,0.7057290904754406,0.045601773493893216
13,Synthetic_n=20000_p=5_r=0_1,GBM,MCC,Normalized,0.9811023050940838,0.0065108636505262114
12,Synthetic_n=20000_p=5_r=0_1,GBM,Precision,Standard,0.812302248298369,0.044134587914537844
13,Synthetic_n=20000_p=5_r=0_1,GBM,Precision,Normalized,0.9869062700436992,0.003787556463808902
12,Synthetic_n=20000_p=5_r=0_1,GBM,Accuracy,Standard,0.9506499999999999,0.007053190767305246
13,Synthetic_n=20000_p=5_r=0_1,GBM,Accuracy,Normalized,0.9861814388255894,0.00389922174867962
12,Synthetic_n=20000_p=5_r=0_1,CART,G-mean,Standard,0.8412518558458344,0.02850893685117411
13,Synthetic_n=20000_p=5_r=0_1,CART,G-mean,Normalized,0.9509293195416961,0.01682690153193049
12,Synthetic_n=20000_p=5_r=0_1,CART,Kappa,Standard,0.7056995896236237,0.03850063972199906
13,Synthetic_n=20000_p=5_r=0_1,CART,Kappa,Normalized,0.9830809574826906,0.0046135200439657385
12,Synthetic_n=20000_p=5_r=0_1,CART,Bal. acc.,Standard,0.85045,0.024576121980592024
13,Synthetic_n=20000_p=5_r=0_1,CART,Bal. acc.,Normalized,0.9539607276403186,0.014827705346473574
12,Synthetic_n=20000_p=5_r=0_1,CART,Recall,Standard,0.7292000000000001,0.049712775018097725
13,Synthetic_n=20000_p=5_r=0_1,CART,Recall,Normalized,0.7294705294705295,0.04966311190619152
12,Synthetic_n=20000_p=5_r=0_1,CART,F1-score,Standard,0.7348130699714978,0.03494240838339809
13,Synthetic_n=20000_p=5_r=0_1,CART,F1-score,Normalized,0.9827353326597854,0.004828362797536859
12,Synthetic_n=20000_p=5_r=0_1,CART,MCC,Standard,0.7064374373398724,0.03830966568497965
13,Synthetic_n=20000_p=5_r=0_1,CART,MCC,Normalized,0.9814061030625857,0.005304570090927588
12,Synthetic_n=20000_p=5_r=0_1,CART,Precision,Standard,0.7429378762001951,0.04070663684913264
13,Synthetic_n=20000_p=5_r=0_1,CART,Precision,Normalized,0.9804989866260836,0.004163092427898853
12,Synthetic_n=20000_p=5_r=0_1,CART,Accuracy,Standard,0.9474499999999999,0.006807899822999736
13,Synthetic_n=20000_p=5_r=0_1,CART,Accuracy,Normalized,0.9843889861943412,0.003986392965637296
12,Synthetic_n=20000_p=5_r=0_1,RF,G-mean,Standard,0.8412892623007012,0.029972940088386423
13,Synthetic_n=20000_p=5_r=0_1,RF,G-mean,Normalized,0.9508153251037373,0.018042457146316374
12,Synthetic_n=20000_p=5_r=0_1,RF,Kappa,Standard,0.761904504117624,0.037967762790980145
13,Synthetic_n=20000_p=5_r=0_1,RF,Kappa,Normalized,0.9890502698057414,0.0036229827387301763
12,Synthetic_n=20000_p=5_r=0_1,RF,Bal. acc.,Standard,0.8525777777777777,0.0253106038384442
13,Synthetic_n=20000_p=5_r=0_1,RF,Bal. acc.,Normalized,0.9551517863316553,0.015379029330642351
12,Synthetic_n=20000_p=5_r=0_1,RF,Recall,Standard,0.7177,0.05108532078787408
13,Synthetic_n=20000_p=5_r=0_1,RF,Recall,Normalized,0.7179820179820179,0.05103428650137272
12,Synthetic_n=20000_p=5_r=0_1,RF,F1-score,Standard,0.7833924050762541,0.035108960751502695
13,Synthetic_n=20000_p=5_r=0_1,RF,F1-score,Normalized,0.9886570822800131,0.0038730969724174954
12,Synthetic_n=20000_p=5_r=0_1,RF,MCC,Standard,0.7666335674554206,0.03620911824141846
13,Synthetic_n=20000_p=5_r=0_1,RF,MCC,Normalized,0.988647403035804,0.003773249860368829
12,Synthetic_n=20000_p=5_r=0_1,RF,Precision,Standard,0.8653302857532332,0.03530168542525595
13,Synthetic_n=20000_p=5_r=0_1,RF,Precision,Normalized,0.9911941707886603,0.0026303635714937583
12,Synthetic_n=20000_p=5_r=0_1,RF,Accuracy,Standard,0.9604799999999998,0.0056823938617452455
13,Synthetic_n=20000_p=5_r=0_1,RF,Accuracy,Normalized,0.9911316768999248,0.00251632715474417
12,Synthetic_n=20000_p=5_r=0_1,LR,G-mean,Standard,0.5646929877032442,0.04032984385601313
13,Synthetic_n=20000_p=5_r=0_1,LR,G-mean,Normalized,0.6819299454017819,0.05196007038541456
12,Synthetic_n=20000_p=5_r=0_1,LR,Kappa,Standard,0.39628668039125187,0.05092814790611526
13,Synthetic_n=20000_p=5_r=0_1,LR,Kappa,Normalized,0.9125701684161855,0.019531235615197075
12,Synthetic_n=20000_p=5_r=0_1,LR,Bal. acc.,Standard,0.6539833333333332,0.02322103332948145
13,Synthetic_n=20000_p=5_r=0_1,LR,Bal. acc.,Normalized,0.7593770733210793,0.03209156701382712
12,Synthetic_n=20000_p=5_r=0_1,LR,Recall,Standard,0.32660000000000006,0.04641594553599011
13,Synthetic_n=20000_p=5_r=0_1,LR,Recall,Normalized,0.32727272727272727,0.04636957596003008
12,Synthetic_n=20000_p=5_r=0_1,LR,F1-score,Standard,0.43592926704268914,0.049426393727088215
13,Synthetic_n=20000_p=5_r=0_1,LR,F1-score,Normalized,0.8927284281100525,0.02837409734738451
12,Synthetic_n=20000_p=5_r=0_1,LR,MCC,Standard,0.42614700225435764,0.05025429323122592
13,Synthetic_n=20000_p=5_r=0_1,LR,MCC,Normalized,0.9049482047782237,0.02370123080780499
12,Synthetic_n=20000_p=5_r=0_1,LR,Precision,Standard,0.6627796899988588,0.06500768407581779
13,Synthetic_n=20000_p=5_r=0_1,LR,Precision,Normalized,0.9708545259872889,0.008554716632339842
12,Synthetic_n=20000_p=5_r=0_1,LR,Accuracy,Standard,0.9158900000000003,0.006120285941032499
13,Synthetic_n=20000_p=5_r=0_1,LR,Accuracy,Normalized,0.9604863473378085,0.005771745572118457
14,Synthetic_n=20000_p=500_r=0_01,kNN,G-mean,Standard,0.0,0.0
15,Synthetic_n=20000_p=500_r=0_01,kNN,G-mean,Normalized,0.010000989999010002,0.0
14,Synthetic_n=20000_p=500_r=0_01,kNN,Kappa,Standard,0.0,0.0
15,Synthetic_n=20000_p=500_r=0_01,kNN,Kappa,Normalized,0.5000504999495002,2.220446049250313e-16
14,Synthetic_n=20000_p=500_r=0_01,kNN,Bal. acc.,Standard,0.5,0.0
15,Synthetic_n=20000_p=500_r=0_01,kNN,Bal. acc.,Normalized,0.5000504999495002,2.220446049250313e-16
